,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset,startSeed
43,0.13855,0.55755,0.46975,0.76125,0.38705,0.6515500000000001,0.6849500000000001,0.7703500000000001,0.10045000000000001,0.40315,0.8288500000000001,0.18845
44,0.24775000000000003,0.28995000000000004,0.18885000000000002,0.68145,0.76475,0.8439500000000001,0.20025,0.17025,0.8550500000000001,0.49445000000000006,0.5569500000000001,0.69745
45,0.22445,0.09975,0.78905,0.7251500000000001,0.6374500000000001,0.04245,0.54945,0.5526500000000001,0.36815000000000003,0.67545,0.01675,0.8069500000000001
46,0.27395,0.14955000000000002,0.72375,0.6816500000000001,0.25995,0.9165500000000001,0.6897500000000001,0.65915,0.98645,0.5618500000000001,0.72485,0.76765
47,0.99505,0.9760500000000001,0.63175,0.7655500000000001,0.6466500000000001,0.29605000000000004,0.77735,0.75805,0.08725,0.7281500000000001,0.27475,0.08555000000000001
48,0.20645000000000002,0.31855,0.42655000000000004,0.30965000000000004,0.62455,0.77075,0.00825,0.58245,0.19145,0.18925,0.75915,0.38105
49,0.14055,0.37225,0.7876500000000001,0.15095,0.66425,0.30705000000000005,0.28325,0.85775,0.75415,0.34855,0.99145,0.6998500000000001
50,0.21255000000000002,0.74665,0.17095,0.80535,0.74515,0.7101500000000001,0.52185,0.50065,0.12965,0.54955,0.14915,0.7242500000000001
51,0.36985,0.8621500000000001,0.32765,0.11275000000000002,0.8270500000000001,0.6837500000000001,0.48475,0.31465,0.9609500000000001,0.63765,0.45135000000000003,0.06795000000000001
52,0.24615,0.9899500000000001,0.44935,0.9016500000000001,0.88275,0.49015000000000003,0.31195,0.28445,0.28765,0.24715,0.54645,0.84675
53,0.28845,0.71725,0.15605000000000002,0.33265,0.6332500000000001,0.37595,0.35205000000000003,0.74455,0.74705,0.63985,0.30505000000000004,0.9489500000000001
54,0.34305,0.6960500000000001,0.71865,0.89295,0.17545,0.69165,0.08255000000000001,0.22585,0.82015,0.81235,0.85065,0.49805
55,0.15865,0.39085000000000003,0.17255,0.44085,0.7320500000000001,0.26385000000000003,0.30935,0.059050000000000005,0.42035,0.13675,0.06055000000000001,0.42455000000000004
56,0.38925000000000004,0.9750500000000001,0.87865,0.43995,0.09165000000000001,0.89885,0.66455,0.17925000000000002,0.57755,0.18705,0.47465,0.95015
57,0.83575,0.53585,0.06985,0.86655,0.16155000000000003,0.13935,0.21155000000000002,0.9953500000000001,0.28555,0.66615,0.34765,0.13175
58,0.14095000000000002,0.41995000000000005,0.89505,0.8702500000000001,0.03375,0.20025,0.49745,0.9833500000000001,0.05505,0.73745,0.5034500000000001,0.21435
59,0.90015,0.58835,0.18175000000000002,0.82315,0.16405,0.9932500000000001,0.8167500000000001,0.6021500000000001,0.90985,0.014750000000000001,0.22395,0.7967500000000001
60,0.86155,0.22495,0.80965,0.91485,0.24545,0.22025,0.89395,0.86605,0.02475,0.9690500000000001,0.62015,0.11555000000000001
61,0.26275000000000004,0.81805,0.29095000000000004,0.97475,0.39585000000000004,0.02005,0.95045,0.40635,0.17025,0.28225,0.61955,0.5224500000000001
62,0.06955,0.36715000000000003,0.48705000000000004,0.54435,0.7331500000000001,0.18545,0.13565,0.87475,0.6687500000000001,0.16195,0.80305,0.67695
63,0.61865,0.40365,0.98385,0.88485,0.10755,0.16295,0.14965,0.042050000000000004,0.67305,0.29735,0.63895,0.38065000000000004
64,0.96235,0.37655,0.19545,0.07455,0.42675,0.68705,0.020250000000000004,0.94665,0.45835000000000004,0.46225000000000005,0.6535500000000001,0.8824500000000001
65,0.56315,0.60955,0.37645,0.98455,0.17655,0.5385500000000001,0.48375,0.75175,0.10845,0.43445,0.46565,0.18635000000000002
66,0.8701500000000001,0.56565,0.7938500000000001,0.056150000000000005,0.56655,0.9460500000000001,0.70265,0.8844500000000001,0.5558500000000001,0.10515,0.20255,0.6062500000000001
67,0.9860500000000001,0.8451500000000001,0.71355,0.18515,0.36735,0.5265500000000001,0.16805,0.017050000000000003,0.5427500000000001,0.83975,0.39755,0.40815
68,0.015850000000000003,0.85065,0.03105,0.04215000000000001,0.55445,0.78895,0.6283500000000001,0.08655000000000002,0.15955000000000003,0.48605000000000004,0.91085,0.38015
69,0.01225,0.16445,0.13025,0.33415,0.46705,0.45885000000000004,0.46515,0.13845000000000002,0.7784500000000001,0.7259500000000001,0.94135,0.93035
70,0.43185,0.16085,0.46655,0.25865,0.48505000000000004,0.17815,0.18885000000000002,0.89415,0.5527500000000001,0.34605,0.14265,0.20255
71,0.22815000000000002,0.14145000000000002,0.7201500000000001,0.42435,0.15975,0.69945,0.72795,0.54085,0.37345,0.85785,0.9941500000000001,0.96255
72,0.39355,0.9016500000000001,0.22075,0.58245,0.26085,0.85265,0.98255,0.45925000000000005,0.9873500000000001,0.88775,0.5808500000000001,0.8008500000000001
73,0.58955,0.48705000000000004,0.84245,0.63795,0.42325,0.036750000000000005,0.86965,0.9115500000000001,0.9881500000000001,0.56235,0.98075,0.64625
74,0.85795,0.09665000000000001,0.89905,0.16385,0.35885,0.74975,0.9830500000000001,0.34515,0.39175000000000004,0.43425,0.78735,0.28315
75,0.5779500000000001,0.014950000000000001,0.07535,0.52335,0.39105,0.5659500000000001,0.44555,0.79125,0.56975,0.46735000000000004,0.14965,0.6696500000000001
76,0.14685,0.64995,0.15005000000000002,0.62875,0.69155,0.43245,0.10035,0.74185,0.26785000000000003,0.96735,0.63975,0.19505
77,0.50795,0.92125,0.57135,0.77915,0.48565,0.45635000000000003,0.60135,0.8209500000000001,0.8087500000000001,0.09535,0.41595000000000004,0.21965
78,0.65175,0.41715,0.7442500000000001,0.22815000000000002,0.81965,0.72485,0.40735,0.39725,0.37385,0.26735000000000003,0.9489500000000001,0.057550000000000004
79,0.44055,0.23185,0.63495,0.35755000000000003,0.36095,0.7806500000000001,0.9134500000000001,0.9428500000000001,0.35025,0.92415,0.34685,0.19155
80,0.9277500000000001,0.39185000000000003,0.34765,0.62215,0.02195,0.90405,0.00755,0.57325,0.09025,0.15255000000000002,0.60055,0.04145
81,0.77975,0.8974500000000001,0.39645,0.52825,0.05595,0.15825,0.76605,0.7020500000000001,0.07755000000000001,0.85385,0.89615,0.20155
82,0.43125,0.22535,0.62975,0.83835,0.23205,0.04475,0.56165,0.59395,0.32645,0.03545,0.44765,0.25295
83,0.05305,0.20915,0.69145,0.37845,0.40295000000000003,0.39155,0.03895,0.24965,0.05335,0.52495,0.8673500000000001,0.36015
84,0.39485000000000003,0.044550000000000006,0.8601500000000001,0.07075000000000001,0.90895,0.36045000000000005,0.33165,0.90125,0.35235,0.57265,0.02135,0.20365
85,0.80195,0.20875,0.7844500000000001,0.95475,0.40625,0.38375000000000004,0.20885,0.14395000000000002,0.21315,0.60245,0.97775,0.70075
86,0.008450000000000001,0.83435,0.59275,0.5385500000000001,0.68655,0.09795000000000001,0.11145,0.95335,0.29925,0.20355,0.35515,0.55765
87,0.34425,0.25265000000000004,0.03405,0.8419500000000001,0.47285,0.37035,0.82855,0.28335,0.17135,0.42305000000000004,0.03855,0.75905
88,0.08725,0.68765,0.47705000000000003,0.19075,0.15795,0.05815000000000001,0.02855,0.20575000000000002,0.21505000000000002,0.57255,0.20785,0.22005000000000002
89,0.31935,0.42565000000000003,0.01305,0.11305000000000001,0.87805,0.35335,0.47315,0.9630500000000001,0.64605,0.53615,0.41165,0.45935000000000004
90,0.17945,0.34775,0.012150000000000001,0.73685,0.02055,0.18155000000000002,0.35615,0.98775,0.75775,0.7038500000000001,0.20145000000000002,0.68875
91,0.40775,0.92515,0.71565,0.54005,0.38305,0.08095,0.29665,0.68005,0.7413500000000001,0.49105000000000004,0.02665,0.8501500000000001
92,0.47205,0.9234500000000001,0.9369500000000001,0.68355,0.08345,0.43495,0.64035,0.9860500000000001,0.09625,0.22295,0.08625,0.31175
93,0.73475,0.9599500000000001,0.8118500000000001,0.34845000000000004,0.9698500000000001,0.08745,0.5105500000000001,0.03685,0.96965,0.64815,0.8187500000000001,0.8462500000000001
94,0.82245,0.5647500000000001,0.51215,0.91405,0.95225,0.26545,0.80625,0.82825,0.034350000000000006,0.39555,0.8631500000000001,0.83925
95,0.62475,0.5728500000000001,0.33645,0.65005,0.12675,0.21835000000000002,0.21795,0.5728500000000001,0.01595,0.33695,0.8963500000000001,0.06295
96,0.97835,0.33395,0.5284500000000001,0.8268500000000001,0.60155,0.70275,0.8923500000000001,0.47545000000000004,0.19175,0.64775,0.33115,0.8489500000000001
97,0.9375500000000001,0.26365,0.18315,0.65925,0.96855,0.78695,0.26745,0.9256500000000001,0.09995000000000001,0.13315,0.72495,0.9025500000000001
98,0.25315,0.80525,0.35325,0.77575,0.32115000000000005,0.63595,0.67205,0.91105,0.98345,0.5880500000000001,0.48165,0.73485
99,0.02835,0.41545000000000004,0.61495,0.40735,0.38865000000000005,0.76075,0.46485000000000004,0.79115,0.28645,0.53985,0.69665,0.50925
100,0.7220500000000001,0.7091500000000001,0.5385500000000001,0.92795,0.05455,0.04315,0.82455,0.25255,0.83235,0.46145,0.46455,0.56355
101,0.70425,0.68755,0.56555,0.39735000000000004,0.99195,0.9649500000000001,0.035750000000000004,0.53225,0.89815,0.01535,0.04395,0.00375
102,0.03495,0.86855,0.27535,0.71235,0.12995,0.26765,0.10475000000000001,0.11595,0.43885,0.60555,0.55405,0.034350000000000006
103,0.9557500000000001,0.28725,0.21865,0.74255,0.45325000000000004,0.038250000000000006,0.46935000000000004,0.84655,0.13445000000000001,0.7221500000000001,0.62915,0.8350500000000001
104,0.40145000000000003,0.24875000000000003,0.65275,0.5224500000000001,0.0032500000000000003,0.77785,0.06395,0.09925,0.44575000000000004,0.41955000000000003,0.7533500000000001,0.7904500000000001
105,0.02185,0.01645,0.7926500000000001,0.12315000000000001,0.97885,0.6182500000000001,0.57145,0.18495,0.6796500000000001,0.09475,0.12475,0.69455
106,0.26445,0.28735,0.8368500000000001,0.21775,0.21085,0.93435,0.10825000000000001,0.9449500000000001,0.9660500000000001,0.10385,0.30115000000000003,0.76735
107,0.37505,0.78125,0.69875,0.07885,0.63805,0.25325000000000003,0.33595,0.46605,0.32965,0.66035,0.7875500000000001,0.12485000000000002
108,0.58285,0.72455,0.95115,0.60155,0.25725000000000003,0.89595,0.62885,0.13335000000000002,0.17725000000000002,0.81055,0.46405,0.57465
109,0.96345,0.9892500000000001,0.43945,0.5546500000000001,0.31915000000000004,0.10825000000000001,0.9702500000000001,0.47155,0.9497500000000001,0.00685,0.32515,0.08795
110,0.30895,0.69455,0.36225,0.33075,0.7484500000000001,0.51895,0.64775,0.50995,0.27685000000000004,0.0008500000000000001,0.13635,0.8307500000000001
111,0.98385,0.20685,0.41725,0.33755,0.9711500000000001,0.78625,0.74305,0.45735000000000003,0.8441500000000001,0.06495000000000001,0.8036500000000001,0.09045
112,0.10695000000000002,0.35055000000000003,0.28695000000000004,0.57145,0.8562500000000001,0.99355,0.66245,0.62995,0.57345,0.90405,0.04375,0.45085000000000003
113,0.26795,0.58565,0.95425,0.14495000000000002,0.93055,0.51915,0.95855,0.96255,0.44995,0.43625,0.54445,0.00835
114,0.84565,0.52345,0.14615,0.93945,0.23985,0.08935000000000001,0.54635,0.60045,0.64225,0.43995,0.5587500000000001,0.18555
115,0.99185,0.91805,0.014350000000000002,0.78415,0.20465,0.60045,0.89005,0.9529500000000001,0.14075000000000001,0.30445,0.03215,0.39535000000000003
116,0.64615,0.98695,0.40025,0.8249500000000001,0.26895,0.35135,0.56915,0.07495,0.05385,0.75305,0.35395,0.95255
117,0.46965,0.74065,0.06575,0.89225,0.23625000000000002,0.74085,0.43885,0.76105,0.34885,0.34775,0.80935,0.5498500000000001
118,0.08225,0.87475,0.11525,0.07305,0.66735,0.9994500000000001,0.71375,0.75385,0.54215,0.060450000000000004,0.43295,0.8833500000000001
119,0.48955000000000004,0.04945,0.16645000000000001,0.52905,0.62685,0.28405,0.17345,0.77005,0.31865,0.44345,0.41345000000000004,0.43585
120,0.59975,0.61555,0.8641500000000001,0.26825,0.41835,0.62195,0.43455,0.87815,0.00955,0.54215,0.14295000000000002,0.28875
121,0.7655500000000001,0.77215,0.9853500000000001,0.38315,0.73565,0.64595,0.36815000000000003,0.8874500000000001,0.93215,0.67145,0.24465,0.41735
122,0.07995,0.9460500000000001,0.8773500000000001,0.6948500000000001,0.5808500000000001,0.10145000000000001,0.17235,0.9671500000000001,0.82065,0.9437500000000001,0.48465,0.11785000000000001
123,0.08915000000000001,0.61895,0.41295000000000004,0.32915,0.72245,0.19875,0.22485,0.47035000000000005,0.50785,0.98855,0.15315,0.45695
124,0.70855,0.13805,0.83425,0.21885000000000002,0.86145,0.36585,0.50205,0.76075,0.8148500000000001,0.01055,0.6293500000000001,0.18485000000000001
125,0.55945,0.49605,0.26125,0.69355,0.02355,0.70765,0.98675,0.36175,0.41395000000000004,0.53605,0.39235000000000003,0.16965000000000002
126,0.62215,0.25865,0.14535,0.38505,0.23335,0.55755,0.95255,0.82025,0.25025000000000003,0.13305,0.35325,0.70975
127,0.96055,0.12645,0.15515,0.24735000000000001,0.20355,0.01125,0.31275000000000003,0.15175,0.32675,0.35395,0.80965,0.23255
128,0.59885,0.76285,0.43145,0.78545,0.55045,0.53795,0.6131500000000001,0.18725000000000003,0.05025,0.27355,0.64925,0.49235
129,0.10025,0.9702500000000001,0.33135000000000003,0.5992500000000001,0.38725000000000004,0.8842500000000001,0.44875000000000004,0.09725,0.20985,0.27215,0.51475,0.81305
130,0.89495,0.69045,0.45685000000000003,0.6836500000000001,0.7865500000000001,0.04905,0.83425,0.93525,0.19495,0.8177500000000001,0.46435000000000004,0.79135
131,0.29645,0.6375500000000001,0.55855,0.9933500000000001,0.18595,0.48595,0.29275,0.19155,0.37925000000000003,0.38865000000000005,0.71865,0.33135000000000003
132,0.08965000000000001,0.53835,0.34555,0.26505,0.15585,0.20515,0.09204999999999999,0.60395,0.10565,0.57165,0.24915,0.22095
133,0.94945,0.50925,0.02685,0.86765,0.020450000000000003,0.47965,0.80765,0.00035000000000000005,0.18795,0.5044500000000001,0.35945000000000005,0.15655000000000002
134,0.07214999999999999,0.46025000000000005,0.77025,0.09675,0.05045,0.26905,0.50275,0.12585000000000002,0.33955,0.34045000000000003,0.9559500000000001,0.5759500000000001
135,0.43665000000000004,0.7916500000000001,0.7736500000000001,0.25695,0.19525,0.12255,0.77205,0.40995000000000004,0.69525,0.17265000000000003,0.7170500000000001,0.6888500000000001
136,0.99485,0.42725,0.65315,0.18075000000000002,0.13975,0.32495,0.10845,0.40065,0.26045,0.40745000000000003,0.6093500000000001,0.05675
137,0.39825,0.80505,0.84965,0.18205,0.74775,0.20625000000000002,0.24075000000000002,0.8038500000000001,0.88485,0.35315,0.9508500000000001,0.93635
138,0.27225,0.61045,0.89365,0.77205,0.12805,0.69325,0.08655000000000002,0.73255,0.31475000000000003,0.19105,0.90925,0.6253500000000001
139,0.59585,0.75705,0.9247500000000001,0.12815000000000001,0.64185,0.90475,0.78015,0.78435,0.73845,0.29945,0.95765,0.9980500000000001
140,0.16955,0.9488500000000001,0.27685000000000004,0.18325000000000002,0.17095,0.39215,0.78585,0.49575,0.35705000000000003,0.08805,0.26665,0.5115500000000001
141,0.06375,0.49715000000000004,0.40425,0.10005,0.12625,0.83165,0.07045000000000001,0.37485,0.46815,0.6365500000000001,0.8551500000000001,0.13115
142,0.9205500000000001,0.77985,0.9459500000000001,0.67015,0.9093500000000001,0.10705,0.21295000000000003,0.39865,0.20725000000000002,0.66195,0.87705,0.8310500000000001
143,0.29905000000000004,0.44615000000000005,0.69945,0.92625,0.06675,0.64405,0.94415,0.18045,0.25185,0.48095000000000004,0.19145,0.16305
144,0.6858500000000001,0.59355,0.014450000000000001,0.66695,0.45265,0.91105,0.63365,0.68505,0.45365,0.36405,0.25475000000000003,0.90795
145,0.26145,0.23525000000000001,0.7705500000000001,0.7563500000000001,0.50625,0.71025,0.44715000000000005,0.64595,0.69865,0.44965,0.52825,0.65245
146,0.12345,0.15115,0.54605,0.9689500000000001,0.02535,0.03365,0.96125,0.7563500000000001,0.44075000000000003,0.42515000000000003,0.09955,0.10115
147,0.03995,0.29105000000000003,0.9901500000000001,0.71865,0.49095,0.90585,0.72945,0.13645000000000002,0.20595000000000002,0.88915,0.77225,0.77395
148,0.5236500000000001,0.07205,0.060450000000000004,0.96455,0.84135,0.26845,0.44035,0.8230500000000001,0.64315,0.86805,0.24075000000000002,0.80965
149,0.12645,0.10205,0.22305000000000003,0.03925,0.82965,0.60185,0.8409500000000001,0.71725,0.6151500000000001,0.9993500000000001,0.65845,0.92495
150,0.5376500000000001,0.84375,0.08215,0.36185,0.38165000000000004,0.28315,0.6050500000000001,0.40285000000000004,0.55655,0.90475,0.68615,0.05355
151,0.69265,0.80335,0.78615,0.63275,0.22945000000000002,0.93095,0.20225,0.37065000000000003,0.35535,0.43765000000000004,0.84865,0.50975
152,0.84055,0.94205,0.07325000000000001,0.51775,0.24285,0.058550000000000005,0.51295,0.03295,0.87265,0.59965,0.82655,0.008450000000000001
153,0.7071500000000001,0.07755000000000001,0.06885,0.41025,0.29005000000000003,0.66525,0.76015,0.6113500000000001,0.51785,0.60865,0.7300500000000001,0.40325
154,0.31975000000000003,0.39145,0.36285,0.10505,0.57855,0.12825,0.08585000000000001,0.69935,0.7542500000000001,0.21625,0.75505,0.00285
155,0.13435000000000002,0.90125,0.42095000000000005,0.87655,0.45525000000000004,0.39505,0.025750000000000002,0.19065000000000001,0.42835,0.16415000000000002,0.83785,0.27585000000000004
156,0.85785,0.97435,0.72145,0.81815,0.9375500000000001,0.01695,0.92925,0.31055,0.9568500000000001,0.17535,0.89385,0.45305
157,0.8875500000000001,0.9174500000000001,0.47335000000000005,0.21705000000000002,0.07885,0.10835,0.5075500000000001,0.7696500000000001,0.63415,0.6606500000000001,0.012150000000000001,0.8298500000000001
158,0.06965,0.68715,0.81955,0.34765,0.66325,0.44805,0.30425,0.69115,0.7554500000000001,0.9619500000000001,0.63085,0.046950000000000006
159,0.6344500000000001,0.6384500000000001,0.46165,0.6002500000000001,0.04125,0.49255000000000004,0.73195,0.55325,0.70455,0.76735,0.54725,0.5517500000000001
160,0.07235,0.28085000000000004,0.5528500000000001,0.8853500000000001,0.36515000000000003,0.09285000000000002,0.8661500000000001,0.22645,0.46845000000000003,0.52575,0.25325000000000003,0.41645
161,0.28795000000000004,0.55515,0.49275,0.47595000000000004,0.72985,0.41365,0.007350000000000001,0.16765000000000002,0.5246500000000001,0.35075,0.6193500000000001,0.16585
162,0.8964500000000001,0.81315,0.33565,0.22325,0.17795,0.40645000000000003,0.27915,0.6232500000000001,0.04315,0.60695,0.38705,0.83645
163,0.29315,0.90995,0.64815,0.6142500000000001,0.06365000000000001,0.72645,0.50125,0.49505000000000005,0.9318500000000001,0.11375000000000002,0.78135,0.72185
164,0.7150500000000001,0.30385,0.38805,0.24595,0.36715000000000003,0.85355,0.83965,0.71835,0.43845,0.65075,0.09925,0.25165000000000004
165,0.54365,0.23755,0.90025,0.91095,0.17245,0.05885,0.54285,0.17715,0.79795,0.85245,0.75475,0.90815
166,0.28725,0.22485,0.8067500000000001,0.05695,0.7171500000000001,0.62865,0.48075,0.80715,0.6637500000000001,0.67325,0.33145,0.6495500000000001
167,0.75495,0.00715,0.39975000000000005,0.66385,0.5284500000000001,0.85985,0.16095,0.39525,0.6263500000000001,0.21215,0.14945,0.9366500000000001
168,0.37385,0.10155,0.06595000000000001,0.52715,0.13325,0.49165000000000003,0.17985,0.38715,0.61195,0.26395,0.76285,0.65885
169,0.67515,0.65175,0.9539500000000001,0.8380500000000001,0.39225,0.76725,0.88675,0.23465000000000003,0.031450000000000006,0.47445000000000004,0.31015000000000004,0.28975
170,0.35905000000000004,0.06895000000000001,0.32975,0.99455,0.11895,0.85675,0.47095000000000004,0.54325,0.6202500000000001,0.7211500000000001,0.37505,0.67405
171,0.70375,0.64875,0.11825,0.21395000000000003,0.14685,0.53955,0.07915,0.7644500000000001,0.9548500000000001,0.09955,0.19815,0.8852500000000001
172,0.99165,0.52025,0.32015000000000005,0.32475,0.24615,0.15405000000000002,0.75995,0.63425,0.43635,0.86265,0.24885000000000002,0.30465000000000003
173,0.27265,0.10795,0.18165,0.56135,0.39205,0.6514500000000001,0.27515,0.11115,0.65335,0.40615,0.58875,0.48455000000000004
174,0.18985000000000002,0.8804500000000001,0.6525500000000001,0.0022500000000000003,0.06135,0.36195,0.53115,0.31255,0.13335000000000002,0.30225,0.54765,0.11545
175,0.28935,0.64485,0.7565500000000001,0.39565,0.31605,0.69455,0.0049499999999999995,0.54565,0.27615,0.15005000000000002,0.70775,0.32115000000000005
176,0.66145,0.25305,0.78085,0.94025,0.7009500000000001,0.53935,0.5609500000000001,0.61455,0.6878500000000001,0.08265,0.65075,0.8270500000000001
177,0.23435,0.75285,0.006150000000000001,0.48975,0.6839500000000001,0.8701500000000001,0.8813500000000001,0.14705000000000001,0.41615,0.44895,0.21745,0.29275
