,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset,startSeed
115,0.7131000000000001,0.6399,0.41250000000000003,0.8141,0.7831,0.8235,0.0661,0.29810000000000003,0.2449,0.9667,0.4127,0.2515
116,0.7851,0.9841000000000001,0.1739,0.9989,0.9133,0.23470000000000002,0.6833,0.17010000000000003,0.2309,0.08610000000000001,0.0635,0.052500000000000005
117,0.8553000000000001,0.4655,0.6343000000000001,0.7523000000000001,0.2841,0.6493,0.9595,0.07390000000000001,0.11130000000000001,0.0335,0.3335,0.0019000000000000002
118,0.5397000000000001,0.2419,0.2355,0.16510000000000002,0.6305000000000001,0.5339,0.6129,0.2853,0.4661,0.0345,0.9929,0.0619
119,0.48210000000000003,0.3563,0.9453,0.48550000000000004,0.9749000000000001,0.6713,0.11510000000000001,0.037500000000000006,0.4585,0.014700000000000001,0.8351000000000001,0.8081
120,0.8647,0.1139,0.7231000000000001,0.4525,0.6799000000000001,0.9431,0.5911000000000001,0.6975,0.1407,0.7565000000000001,0.6895,0.7647
121,0.3065,0.1431,0.0075,0.3931,0.47850000000000004,0.41590000000000005,0.8533000000000001,0.7831,0.11510000000000001,0.8543000000000001,0.0257,0.4809
122,0.3773,0.4699,0.8581000000000001,0.8489,0.5187,0.7211000000000001,0.1431,0.9811000000000001,0.10590000000000001,0.0191,0.2601,0.1627
123,0.5055000000000001,0.45310000000000006,0.1089,0.04870000000000001,0.7921,0.4151,0.9941,0.6533,0.0645,0.29710000000000003,0.9301,0.1015
124,0.9729000000000001,0.3995,0.3899,0.13790000000000002,0.47330000000000005,0.1509,0.0235,0.2559,0.8137000000000001,0.25970000000000004,0.42190000000000005,0.6353
125,0.6937,0.7401,0.37670000000000003,0.0273,0.7341,0.9565,0.8707,0.7145,0.023100000000000002,0.8723000000000001,0.11430000000000001,0.8165
126,0.0643,0.8051,0.7921,0.8683000000000001,0.42610000000000003,0.6417,0.6533,0.8363,0.6427,0.6161000000000001,0.6633,0.5363
127,0.2179,0.2583,0.30510000000000004,0.5057,0.9353,0.49150000000000005,0.5645,0.1901,0.30610000000000004,0.4853,0.9561000000000001,0.0575
128,0.5851000000000001,0.4233,0.4509,0.24230000000000002,0.42390000000000005,0.8565,0.4789,0.8293,0.1811,0.8365,0.3437,0.3291
129,0.47750000000000004,0.9159,0.6949000000000001,0.5737,0.3467,0.8913,0.7647,0.8705,0.16810000000000003,0.9233,0.052500000000000005,0.0965
130,0.7549,0.7601,0.9661000000000001,0.0105,0.1925,0.00030000000000000003,0.3325,0.3397,0.4559,0.6275000000000001,0.2147,0.5085000000000001
131,0.038900000000000004,0.2727,0.6765,0.5795,0.6021000000000001,0.7031000000000001,0.0177,0.6079,0.8575,0.4303,0.47350000000000003,0.9801000000000001
132,0.9135,0.2715,0.2783,0.6963,0.1905,0.0887,0.0711,0.9359000000000001,0.7697,0.5065000000000001,0.8655,0.6925
133,0.4833,0.055900000000000005,0.27390000000000003,0.9413,0.45510000000000006,0.0043,0.22050000000000003,0.4055,0.6559,0.5761000000000001,0.9995,0.8765000000000001
134,0.4157,0.6063000000000001,0.5445,0.11330000000000001,0.4487,0.1653,0.1845,0.17370000000000002,0.5699000000000001,0.4273,0.3719,0.2755
135,0.6247,0.4335,0.8593000000000001,0.6085,0.5483,0.9197000000000001,0.9439000000000001,0.7389,0.7709,0.5785,0.3643,0.0451
136,0.5951,0.2097,0.33930000000000005,0.8349,0.7169000000000001,0.7093,0.0335,0.8255,0.1771,0.9741000000000001,0.8765000000000001,0.9289000000000001
137,0.6405000000000001,0.0913,0.1897,0.0557,0.2887,0.2551,0.5537000000000001,0.8991,0.9801000000000001,0.5265,0.7451000000000001,0.032100000000000004
138,0.36150000000000004,0.07350000000000001,0.8215,0.6657000000000001,0.8187,0.08310000000000001,0.3291,0.9009,0.38170000000000004,0.29410000000000003,0.5813,0.13090000000000002
139,0.8085,0.9533,0.7111000000000001,0.7969,0.6891,0.0643,0.037500000000000006,0.18330000000000002,0.9299000000000001,0.0201,0.7561,0.2837
140,0.41090000000000004,0.3861,0.3613,0.10070000000000001,0.42110000000000003,0.14190000000000003,0.8337,0.4495,0.2867,0.3945,0.6389,0.5455
141,0.1125,0.7427,0.4767,0.3743,0.4235,0.3015,0.6531,0.7227,0.5093000000000001,0.8173,0.8623000000000001,0.7303000000000001
142,0.2649,0.9191,0.24430000000000002,0.0591,0.5823,0.9507000000000001,0.8623000000000001,0.2661,0.8285,0.7721,0.8843000000000001,0.5589000000000001
143,0.33590000000000003,0.6075,0.6665000000000001,0.7139,0.2071,0.37350000000000005,0.8391000000000001,0.8639,0.7105,0.6311,0.1441,0.3355
144,0.7991,0.0245,0.5721,0.2289,0.7613000000000001,0.9975,0.16610000000000003,0.0723,0.028900000000000002,0.2955,0.5153,0.14390000000000003
145,0.9733,0.8793000000000001,0.44910000000000005,0.9113,0.5011,0.4829,0.7367,0.7827000000000001,0.6709,0.24830000000000002,0.8615,0.47050000000000003
146,0.8723000000000001,0.9737,0.3003,0.5445,0.19390000000000002,0.7695000000000001,0.29390000000000005,0.9177000000000001,0.4437,0.3667,0.2885,0.4393
147,0.7255,0.8623000000000001,0.0965,0.42810000000000004,0.0815,0.8535,0.7307,0.4083,0.4893,0.5149,0.0819,0.6611
148,0.12010000000000001,0.9903000000000001,0.0479,0.43610000000000004,0.8821000000000001,0.7585000000000001,0.2393,0.8727,0.0179,0.7291000000000001,0.5385,0.8005
149,0.5081,0.6267,0.5171,0.3651,0.6125,0.7447,0.2585,0.0081,0.2755,0.8321000000000001,0.7543,0.5419
150,0.6671,0.5617000000000001,0.9199,0.2973,0.4661,0.2269,0.5653,0.049100000000000005,0.1489,0.8353,0.5087,0.3561
151,0.0995,0.6167,0.3991,0.2773,0.20790000000000003,0.7135,0.6261,0.05990000000000001,0.8533000000000001,0.3653,0.3169,0.6213
152,0.1411,0.06470000000000001,0.5255000000000001,0.1699,0.3653,0.9251,0.5343,0.6599,0.0935,0.16150000000000003,0.0149,0.9645
153,0.9017000000000001,0.9405,0.3429,0.9205000000000001,0.0201,0.8143,0.0787,0.3687,0.5089,0.9363,0.8675,0.8959
154,0.1795,0.37350000000000005,0.16870000000000002,0.0587,0.36750000000000005,0.6139,0.3769,0.028300000000000002,0.6019,0.9569000000000001,0.9267000000000001,0.2071
155,0.2183,0.0771,0.6165,0.36350000000000005,0.0421,0.44630000000000003,0.6519,0.34530000000000005,0.5829,0.9379000000000001,0.6489,0.6017
156,0.1041,0.2249,0.5331,0.4077,0.0349,0.0669,0.9293,0.9169,0.3199,0.4245,0.24710000000000001,0.1791
157,0.45930000000000004,0.39670000000000005,0.3239,0.0029,0.1785,0.3587,0.1397,0.0673,0.0799,0.0045000000000000005,0.9945,0.7475
158,0.9585,0.2761,0.9313,0.2431,0.5795,0.2619,0.5833,0.7309,0.2319,0.6303000000000001,0.8437,0.2359
159,0.8715,0.5781000000000001,0.7805,0.3619,0.3521,0.3215,0.2591,0.8261000000000001,0.7921,0.2917,0.8517,0.8079000000000001
160,0.5255000000000001,0.2073,0.0051,0.13390000000000002,0.8595,0.22110000000000002,0.7381,0.8141,0.5885,0.006500000000000001,0.7019,0.5517000000000001
161,0.2143,0.2933,0.5559000000000001,0.4247,0.5707,0.8431000000000001,0.2027,0.6465000000000001,0.17930000000000001,0.7087,0.8171,0.6961
162,0.12390000000000001,0.8201,0.19330000000000003,0.4035,0.1751,0.2723,0.3983,0.7065,0.43810000000000004,0.21250000000000002,0.9055000000000001,0.8361000000000001
163,0.1401,0.6393,0.3563,0.0819,0.5467,0.5001,0.6563,0.5533,0.9871000000000001,0.6217,0.0103,0.3607
164,0.9777,0.027500000000000004,0.47930000000000006,0.9371,0.7303000000000001,0.6705000000000001,0.6315000000000001,0.7079,0.5737,0.1087,0.46630000000000005,0.9037000000000001
165,0.1167,0.0041,0.8559000000000001,0.5431,0.3321,0.4457,0.9597,0.7213,0.9171,0.0679,0.1991,0.7661
166,0.7007,0.03610000000000001,0.7715000000000001,0.6007,0.41590000000000005,0.48850000000000005,0.4899,0.4509,0.9879,0.5523,0.8237000000000001,0.7351000000000001
167,0.8279000000000001,0.4615,0.49650000000000005,0.5031,0.3481,0.0691,0.8669,0.8109000000000001,0.8223,0.6465000000000001,0.7645000000000001,0.5561
168,0.3287,0.4819,0.5049,0.3401,0.44610000000000005,0.028900000000000002,0.7759,0.5515,0.7261000000000001,0.0397,0.6757,0.3025
169,0.3679,0.2843,0.6631,0.28390000000000004,0.00030000000000000003,0.0975,0.7013,0.6491,0.6689,0.8233,0.5741,0.2475
170,0.9059,0.0937,0.28490000000000004,0.24370000000000003,0.7847000000000001,0.2897,0.8029000000000001,0.7799,0.7953,0.8101,0.0247,0.31210000000000004
171,0.9525,0.3501,0.6463000000000001,0.32930000000000004,0.16210000000000002,0.4093,0.2741,0.17210000000000003,0.7615000000000001,0.7535000000000001,0.6675,0.0495
172,0.9633,0.46290000000000003,0.7131000000000001,0.7881,0.6177,0.9317000000000001,0.1637,0.6401,0.26890000000000003,0.3481,0.2441,0.2675
173,0.22610000000000002,0.8259000000000001,0.3699,0.8749,0.3289,0.1269,0.2901,0.4647,0.0893,0.1543,0.2159,0.7815000000000001
174,0.7525000000000001,0.9169,0.8493,0.9753000000000001,0.8859,0.6489,0.3921,0.1207,0.30410000000000004,0.4233,0.7799,0.6151
175,0.6483,0.9023000000000001,0.5361,0.30310000000000004,0.2761,0.5461,0.7379,0.3025,0.0637,0.7071000000000001,0.8199000000000001,0.9191
