"tick","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series","anonymous_double_time_series"
"87","0.0","0.0","0.0","0.0","0.0","0.0"
"88","0.0","0.0","0.0","0.0","0.0","0.0"
"89","0.0","0.0","0.0","0.0","0.0","0.0"
"90","0.0","0.0","0.0","0.0","0.0","0.0"
"91","0.0","0.0","0.0","0.0","0.0","0.0"
"92","0.0","0.0","0.0","0.0","0.0","0.0"
"93","0.0","0.0","0.0","0.0","0.0","0.0"
"94","0.0","0.0","0.0","0.0","0.0","0.0"
"95","0.0","0.0","0.0","0.0","0.0","0.0"
"96","0.0","0.0","0.0","0.0","0.0","0.0"
"97","0.0","0.0","0.0","0.0","0.0","0.0"
"98","0.0","0.0","0.0","0.0","0.0","0.0"
"99","0.0","0.0","0.0","0.0","0.0","0.0"
"100","0.0","0.0","0.0","0.0","0.0","0.0"
"101","0.0","0.0","0.0","0.0","0.0","0.0"
"102","0.0","0.0","0.0","0.0","0.0","0.0"
"103","0.0","0.0","0.0","0.0","0.0","0.0"
"104","0.0","0.0","0.0","0.0","0.0","0.0"
"105","0.0","0.0","0.0","0.0","0.0","0.0"
"106","0.0","0.0","0.0","0.0","0.0","0.0"
"107","0.0","0.0","0.0","0.0","0.0","0.0"
"108","0.0","0.0","0.0","0.0","0.0","0.0"
"109","0.0","0.0","0.0","0.0","0.0","0.0"
"110","0.0","0.0","0.0","0.0","0.0","0.0"
"111","0.0","0.0","0.0","0.0","0.0","0.0"
"112","0.0","0.0","0.0","0.0","0.0","0.0"
"113","0.0","0.0","0.0","0.0","0.0","0.0"
"114","0.0","0.0","0.0","0.0","0.0","0.0"
"115","0.0","0.0","0.0","0.0","0.0","0.0"
"116","0.0","0.0","0.0","0.0","0.0","0.0"
"117","0.0","0.0","0.0","0.0","0.0","0.0"
"118","0.0","0.0","0.0","0.0","0.0","0.0"
"119","0.0","0.0","0.0","0.0","0.0","0.0"
"120","0.0","0.0","0.0","0.0","0.0","0.0"
"121","0.0","0.0","0.0","0.0","0.0","0.0"
"122","0.0","0.0","0.0","0.0","0.0","0.0"
"123","0.0","0.0","0.0","0.0","0.0","0.0"
"124","0.0","0.0","0.0","0.0","0.0","0.0"
"125","0.0","0.0","0.0","0.0","0.0","0.0"
"126","0.0","0.0","0.0","0.0","0.0","0.0"
"127","0.0","0.0","0.0","0.0","0.0","0.0"
"128","0.0","0.0","0.0","0.0","0.0","0.0"
"129","0.0","0.0","0.0","0.0","0.0","0.0"
"130","0.0","0.0","0.0","0.0","0.0","0.0"
"131","0.0","0.0","0.0","0.0","0.0","0.0"
"132","0.0","0.0","0.0","0.0","0.0","0.0"
"133","0.0","0.0","0.0","0.0","0.0","0.0"
"134","0.0","0.0","0.0","0.0","0.0","0.0"
"135","0.0","0.0","0.0","0.0","0.0","0.0"
"136","0.0","0.0","0.0","0.0","0.0","0.0"
"137","0.0","0.0","0.0","0.0","0.0","0.0"
"138","0.0","0.0","0.0","0.0","0.0","0.0"
"139","0.0","0.0","0.0","0.0","0.0","0.0"
"140","0.0","0.0","0.0","0.0","0.0","0.0"
"141","0.0","0.0","0.0","0.0","0.0","0.0"
"142","0.0","0.0","0.0","0.0","0.0","0.0"
"143","0.0","0.0","0.0","0.0","0.0","0.0"
"144","0.0","0.0","0.0","0.0","0.0","0.0"
"145","0.0","0.0","0.0","0.0","0.0","0.0"
"146","0.0","0.0","0.0","0.0","0.0","0.0"
"147","0.0","0.0","0.0","0.0","0.0","0.0"
"148","0.0","0.0","0.0","0.0","0.0","0.0"
"149","0.0","0.0","0.0","0.0","0.0","0.0"
"150","0.0","0.0","0.0","0.0","0.0","0.0"
"151","0.0","0.0","0.0","0.0","0.0","0.0"
"152","0.0","0.0","0.0","0.0","0.0","0.0"
"153","0.0","0.0","0.0","0.0","0.0","0.0"
"154","0.0","0.0","0.0","0.0","0.0","0.0"
"155","0.0","0.0","0.0","0.0","0.0","0.0"
"156","0.0","0.0","0.0","0.0","0.0","0.0"
"157","0.0","0.0","0.0","0.0","0.0","0.0"
"158","0.0","0.0","0.0","0.0","0.0","0.0"
"159","0.0","0.0","0.0","0.0","0.0","0.0"
"160","0.0","0.0","0.0","0.0","0.0","0.0"
"161","0.0","0.0","0.0","0.0","0.0","0.0"
"162","0.0","0.0","0.0","0.0","0.0","0.0"
"163","0.0","0.0","0.0","0.0","0.0","0.0"
"164","0.0","0.0","0.0","0.0","0.0","0.0"
"165","0.0","0.0","0.0","0.0","0.0","0.0"
"166","0.0","0.0","0.0","0.0","0.0","48.46229109857845"
"167","0.0","0.0","0.0","0.0","0.0","52.899342458826744"
"168","0.0","0.0","0.0","0.0","0.0","5.335784571851585"
"169","0.0","0.0","0.0","0.0","0.0","2.926040942051836"
"170","0.0","0.0","0.0","9.490539197065877","0.0","5.15359277464394"
"171","0.0","0.0","0.0","0.3126558266830415","0.0","3.973842739723363"
"172","0.0","0.0","0.0","1.3128988540478277","0.0","4.67860889666378"
"173","0.0","0.0","0.0","0.41638241242849805","0.0","2.9196765555076993"
"174","12.26637123923161","12.474597509368742","0.0","0.611260860300936","0.0","5.5191434263565435"
"175","3.0343149806640293","2.941141620824725","0.0","0.5453339069062695","0.0","4.429505310832419"
"176","7.611011596060564","7.653826174602248","0.0","0.3998656726034193","0.0","2.059015045902238"
"177","2.132981024202178","2.048082256053343","0.0","0.9746543239484815","0.0","4.034205793696535"
"178","1.9514377982789517","1.8569699519250413","0.0","1.0247850847480002","0.0","8.133482383299413"
"179","1.610417588228172","1.5184644173846564","0.0","0.8137096946331646","0.0","4.9827075981501565"
"180","3.0476317677660933","2.847696693752175","0.0","1.3878104458324216","0.0","8.783306182968253"
"181","11.632843645022314","11.439825862008924","0.0","2.214526493657713","0.0","17.74277314315433"
"182","28.64206423954345","28.364890545280424","0.0","0.47420921550525286","0.0","3.0700066524884004"
"183","43.37603160554802","43.39953921431643","0.0","1.815737229847902","0.0","13.939391354991908"
"184","98.864318221183","99.5642697910682","0.0","0.8255257301466141","0.0","10.519569653991518"
"185","54.873555189634935","55.67589191825904","0.0","0.6200977923058053","0.0","9.613788534030153"
"186","65.14466262136013","64.91450492480644","0.0","0.9110423502804652","0.0","10.77260888183697"
"187","18.493339664507758","19.36516600258851","0.0","1.4378343159183036","0.0","12.869395539435274"
"188","39.08461509982724","38.09926214846722","0.0","6.469083117463299","0.0","13.928498321695653"
"189","18.68175745893245","19.55034392205274","0.0","0.7616375695455275","0.0","12.427170194865885"
"190","23.7082044935829","23.520280456010354","0.0","2.9598222505138634","0.0","17.18386114093197"
"191","13.578635642505542","14.106301584842761","0.0","0.0","0.0","0.0"
"192","9.549811605274257","9.81359558773908","0.0","0.0","0.0","0.0"
"193","4.692188550065092","4.8376881409283","0.0","0.0","0.0","0.0"
"194","38.724377421683485","39.41426994452887","0.0","0.0","0.0","0.0"
"195","34.448720781856174","35.99379636577137","5.041848877870224","0.0","0.0","0.0"
"196","21.12592612202719","22.038901899724127","0.6011562956947891","0.0","0.0","0.0"
"197","4.015483817313821","4.20361889543563","0.331744160780862","0.0","0.0","0.0"
"198","45.25081350013765","0.0","102.62984614397227","0.0","0.0","0.0"
"199","59.569640770650125","0.0","162.62124320417382","0.0","0.0","0.0"
"200","21.79470226956523","0.0","46.59827480172443","0.0","0.0","0.0"
"201","10.7659642956772","0.0","25.932515437127638","0.0","0.0","0.0"
"202","5.818287983731881","0.0","14.751648986352729","0.0","0.0","0.0"
"203","19.095954448990042","0.0","34.238601213948165","0.0","0.0","0.0"
"204","12.257920807987869","0.0","23.78882190019972","0.0","0.0","0.0"
"205","10.719636469238418","0.0","21.76886854464034","0.0","0.0","0.0"
"206","7.862263821498976","0.0","18.974623144809463","0.0","0.0","0.0"
"207","8.046064965175573","0.0","18.039488685626033","0.0","0.0","0.0"
"208","16.192331517844732","0.0","27.072846614544492","0.0","0.0","0.0"
"209","6.43128196331044","0.0","12.5528811845194","0.0","0.0","0.0"
"210","4.490381288019198","0.0","9.588140819475168","0.0","0.0","0.0"
"211","6.784666058936167","0.0","15.602732076909348","0.0","0.0","0.0"
"212","9.295665476433328","0.0","10.095970924337987","0.0","0.0","0.0"
"213","2.8739935088155333","0.0","5.651080261920814","0.0","0.0","0.0"
"214","3.4659058815735673","0.0","7.29874006777852","0.0","0.0","0.0"
"215","8.41007100161102","0.0","18.33360981277515","0.0","0.0","0.0"
"216","9.012826781151508","0.0","20.072376501935267","0.0","0.0","0.0"
"217","103.33349151122097","96.55656499941993","26.761681795740145","0.0","0.0","0.0"
"218","9.387660119948347","2.332466312060985","13.043201051938237","0.0","0.0","0.0"
"219","20.06559870946024","7.513437290359233","23.83382883302669","0.0","0.0","0.0"
"220","23.24996625903315","7.4977437144849315","16.857940726776963","0.0","0.0","0.0"
"221","16.954625805594446","1.9146475541852368","29.258876554986855","0.0","0.0","0.0"
"222","25.413384930399875","14.860418772997892","33.246756240617806","0.0","0.0","0.0"
"223","39.901313335536045","24.449571287647274","13.039797877292454","0.0","0.0","0.0"
"224","104.213560240429","25.481554489554505","211.02149914415537","0.0","0.0","0.0"
"225","57.157800187558806","9.062025271680607","89.52338985347487","0.0","0.0","0.0"
"226","24.656308788307044","2.5720261270955636","39.022024511114864","0.0","0.0","0.0"
"227","35.70478653951713","7.409354198412089","45.803261302158695","0.0","0.0","0.0"
"228","32.68711879003612","7.139374692483299","58.128994197902884","0.0","0.0","0.0"
"229","41.565384539923116","12.079549204685902","53.16936266466506","0.0","0.0","0.0"
"230","42.532279757410265","7.371381119044372","60.00648315788207","0.0","0.0","0.0"
"231","42.195918686740846","21.045636711264713","21.03895500505337","36.961304590600555","40.73001395460564","0.0"
"232","32.728006488842574","11.387168976961457","31.202532838553672","6.966945530485411","8.008926277088701","0.0"
"233","28.296694098127528","3.977201992859257","42.3518181488107","12.667337684807357","14.189363308840163","0.0"
"234","29.5969790940965","6.178281240130138","43.92738923777244","21.132054346109253","23.348455185843264","0.0"
"235","27.241601362120903","11.916722918140703","26.39882345743964","2.9706611354418593","3.490703600561406","0.0"
"236","8.599254370757503","1.6479072337689313","11.098282237401273","270.16727121533194","298.12746461171974","0.0"
"237","30.866101680370132","14.733920774283353","17.508543307216293","57.67877699920423","65.5364663473521","0.0"
"238","19.957046085416515","11.187480610674177","18.42748182273371","24.12938081254617","25.67234905593822","0.0"
"239","12.617751543241088","6.274639638321055","7.344436876338475","20.149391091378636","22.43426742156852","0.0"
"240","26.542501293501253","15.274887770359918","18.430122001718747","37.5845969282113","44.682263878321855","0.0"
"241","7.495334003722469","4.042457059492289","4.465071555172071","29.194715992590346","32.591706039537975","0.0"
"242","13.774888084800823","11.89729087811307","0.0","13.849197815581569","15.981707835627066","0.0"
"243","8.640728938281207","7.868912264900571","0.0","98.65379225343315","117.11951405677415","0.0"
"244","32.95571451496542","31.17666926808829","0.0","24.76366622722579","24.503654563272914","0.0"
"245","100.79147410994712","96.18135123702746","0.0","22.438220913062384","25.32236232093389","0.0"
"246","61.67278447053245","59.048465348703886","0.0","24.27617645450198","17.40275636167009","22.83324397722817"
"247","16.316064627058456","14.093731835977966","0.0","31.94413246948049","41.0640935212597","3.5834641339069346"
"248","9.37812603730015","8.897446483241167","0.0","19.861143039817897","19.900478434014616","1.9339620916864"
"249","43.418221431898","40.364798302361265","0.0","17.43835391313504","19.438016415659227","0.8926072452720302"
"250","85.51142607419855","82.0217366246891","0.0","18.422093819091415","21.864582071552675","1.398482289580004"
"251","62.303201631740684","59.405590299743444","0.0","18.506388901096372","19.45289630760915","1.0888249817925235"
"252","46.586985093142445","44.31313883921263","0.0","12.107912753227497","14.817643300166804","0.29999465471109055"
"253","44.36812639956829","42.28911718004195","0.0","27.718793669820823","34.6552440014152","0.5274506787799336"
"254","11.725942869129735","9.841253808786192","0.0","250.7253554299385","20.86067199204725","370.4543704258857"
"255","35.57487111463324","33.09565016167354","0.0","900.4836591561077","231.9207877022071","1257.9108651343968"
"256","8.87114738968354","7.911203170528379","0.0","679.7365845370813","570.9051084837112","602.9781854808297"
"257","16.08350628292783","13.225779525285406","0.0","299.5786994318639","166.0876226167634","260.8450116139195"
"258","56.058802888020594","51.411092811825576","0.0","187.2925753894555","95.72576987192254","209.39884126056293"
"259","121.92386656767847","116.8397000794056","0.0","113.02180239464893","51.541497162265074","124.09505302638665"
"260","219.0020884208997","208.1119937049034","0.0","55.9402098760578","44.718078914758294","39.54059069706694"
"261","120.27301648165871","113.70314443153099","0.0","28.193925685955513","20.170191067338852","14.580385980599248"
"262","49.22733401144163","43.86490580217763","0.0","113.67391372478201","125.06721262060744","11.022630841598094"
"263","80.21925041663667","71.53942703344482","0.0","53.678431190868956","41.55581134234626","47.965290966571054"
"264","73.54641266079658","68.69684390262498","0.0","110.45662645939896","66.28902719049516","86.96727483933616"
"265","131.3663606878524","120.22064541801032","0.0","51.208870056954105","36.767585515605006","39.091613010608896"
"266","66.02295011226855","67.27085455110401","0.0","79.33546834742864","66.30578148877342","31.56240604322211"
"267","33.887755442034695","33.39878076432868","0.0","28.578624216122222","28.356983194184387","17.423720010422564"
"268","19.049400951364824","18.45613214764058","0.0","96.29483859236949","84.02123427694173","33.316626497478765"
"269","17.674022410202635","16.6334653476761","0.0","69.18200607864954","56.47302985675147","30.62000084131819"
"270","77.87976696515486","69.57755693710928","0.0","73.24660276177946","59.24084745954913","39.207198495967006"
"271","42.23455523230879","41.32343222485481","0.0","43.99096458467489","44.12385436834873","14.268450906260316"
"272","44.776607166649086","43.516144474795006","0.0","81.66376005616463","80.39277263290342","11.393256356137178"
"273","31.918197086788034","30.88156112783517","0.0","44.90110755544841","51.43768946974011","21.19601437022428"
"274","43.41467803189205","37.97295902986844","0.0","102.86103548936462","110.44813131140428","8.067780249800867"
"275","47.182966395218486","40.31036032689753","0.0","48.89335171293161","39.09921708266391","36.30405108751228"
"276","37.94865095059927","37.34521376753502","0.0","41.083078225391745","42.63223344279492","32.27861119362698"
"277","26.422459431241293","25.984461916545442","0.0","42.59870873909298","26.365057062994506","42.113575619186264"
"278","32.30902847473982","29.950957374014624","0.0","122.67115372445238","106.03900070366991","46.44791170697689"
"279","47.71289561917339","42.174257904517646","0.0","135.74395445306206","89.99420643605724","68.47507128907087"
"280","41.250616134525465","37.95708165683711","0.0","116.69693549170844","98.82868491930913","42.61659095073595"
"281","44.07839471145089","41.266493998332706","0.0","157.8938879445495","130.37012506235442","73.77309004380015"
"282","32.76572267470653","31.27331483859918","0.0","79.03155363877592","83.08540486537318","38.00313203812829"
"283","45.82604014752927","42.631993011746566","0.0","262.05788816548613","142.3234086647003","211.91205616374083"
"284","25.5556017528601","24.917579887439942","0.0","211.59560220503565","88.69052680281433","177.8106744086387"
"285","38.421576065010655","35.80373341876227","0.0","383.8811923119315","88.46617932076302","368.1479087128131"
"286","21.8974026091807","21.03631169409195","0.0","159.95732922732594","83.76002185147556","96.27552159162721"
"287","27.046013208018053","23.993232315529987","0.0","68.14480794746339","25.494589015723726","50.067593827484984"
"288","86.65453602267695","16.288284555944056","83.24552112737948","65.48600037303817","37.3652443538166","37.417119983716645"
"289","20.03945655835559","10.257076577298092","10.761510642182262","68.72403383045521","40.21767840668941","43.578029657790346"
"290","36.57152686008347","26.617472866728942","9.110706040887969","91.24466561274029","24.10248958003168","125.47684154889657"
"291","142.47729882286296","41.593367919328365","107.43456585111237","68.63326625084554","17.28837327648821","61.91518658917122"
"292","670.4112720990461","91.84200523789858","740.9317984507214","61.612836525920095","30.62998647801809","68.86872203566358"
"293","627.33963528955","113.12524911433812","523.9586807007879","116.18126392808018","82.63394093642066","40.18913767493878"
"294","327.878028838331","219.95109067311677","148.11882171560748","87.34502869450631","56.12963662906092","52.91545173927991"
"295","152.82776088938888","111.92995373838144","72.71028928441928","64.01042936645437","63.04249522178811","40.89594657655"
"296","64.99182675881764","63.12957074911616","0.0","93.7567745062396","40.2945007906406","80.47001313557149"
"297","43.83461630679052","42.751757277756575","0.0","103.7239136626408","46.32502526525441","71.07852238603854"
"298","18.653608433136753","17.74608263598618","0.0","95.2879080860153","37.7962888983913","59.26057735891729"
"299","57.59492695873955","51.322898244661104","0.0","94.11634324601368","20.451346238502254","59.29892173435289"
"300","69.1156125450306","60.83610843861247","0.0","79.79912898296186","36.30754429415383","58.073610948370174"
"301","35.76097463856552","35.44983150097581","0.0","90.83059383222157","84.12906857379136","34.565959534898724"
"302","124.69827352017806","111.34145198380114","0.0","74.44772447455529","62.759270618366116","22.401150658004276"
"303","54.493855193106896","52.97921122530274","0.0","73.09016600020254","37.64768501361094","64.33105354473821"
"304","29.333394528878852","28.18028096904674","0.0","39.85410817241769","28.560475355641344","21.118307623589388"
"305","20.942119246041585","19.979630797933055","0.0","77.94625349908162","24.505838359404947","76.79315153714998"
"306","48.11366596342492","43.62517584659156","0.0","188.1885513015838","110.78764694515073","104.73938163905933"
"307","39.558296109342","34.29488778753475","0.0","272.20689628358684","154.8803859997095","152.03113278605318"
"308","17.22258167842324","16.543516069665664","0.0","319.96457674462926","137.155643913245","220.4461388876103"
"309","16.013532275275914","15.001646198322732","0.0","229.96987896473985","30.00767380436313","223.07252133367527"
"310","32.77787917638937","28.17247271842182","0.0","93.20066832817567","4.826493101290332","95.81480609579852"
"311","87.96789508920529","76.3215667849581","0.0","71.8491131052364","0.0","78.02393705117288"
"312","96.02799987709855","79.70349112003338","0.0","21.853251587761484","0.0","24.069875563718615"
"313","43.87309524644529","42.37920628947757","0.0","37.46383652564735","0.0","42.67044543839279"
"314","90.90887584295892","82.66597116795016","0.0","27.911341148458117","0.0","30.380515441444068"
"315","53.59167018623911","53.58932138025397","0.0","28.487300564444766","0.0","32.538248660091746"
"316","29.114646737793883","27.60499400294718","0.0","22.2240287353478","0.0","27.18532555015671"
"317","13.55879891752387","13.132473348508045","0.0","21.071386246261287","0.0","22.16347911465477"
"318","64.80587056867951","57.23730306208974","0.0","20.34999074135964","0.0","22.756006078422985"
"319","30.5320885380868","29.919238880398925","0.0","20.53341116940204","0.0","23.304425714293014"
"320","138.9377903575588","124.84442384078388","0.0","48.94638285755486","0.0","56.48810842895446"
"321","64.8555003741487","65.16300302901784","0.0","21.620756823392163","0.0","21.842310833418892"
"322","43.62596664006739","41.54741504473027","0.0","29.400802934399817","0.0","33.507909807290915"
"323","22.926995262342615","22.228091172221156","0.0","15.141827242845514","0.0","17.954538563740197"
"324","51.32429273391326","47.88744536942461","0.0","21.806109987676805","0.0","25.15814739903961"
"325","160.2802455360386","151.2685489702714","0.0","19.344287631560334","0.0","21.03753382345152"
"326","81.56971526495867","80.6552277454945","0.0","41.683356938109974","0.0","50.63199898262781"
"327","37.69646270993992","36.92713727436587","0.0","18.29125941412113","0.0","19.20336104384273"
"328","38.94111441280177","36.84882918656042","0.0","20.116174665724017","0.0","22.257263424599294"
"329","54.69200951095903","50.28905199954285","0.0","27.304684309436755","0.0","30.574166073791748"
"330","38.83296234803556","36.07147875416847","0.0","20.7631510278025","0.0","22.41111133765577"
"331","93.10607535762631","82.0339865753952","0.0","9.98232197262664","0.0","10.650574080448207"
"332","42.678866742918935","40.61849365625328","0.0","39.1827337727084","0.0","46.63749093550317"
"333","24.833417374671022","23.316864027108693","0.0","8.134055168562602","0.0","6.449758660720951"
"334","57.85067702749436","50.96847486578488","0.0","19.409690384318544","0.0","22.05987908586002"
"335","36.83230401783017","36.212088657098924","0.0","42.70755651619392","0.0","48.51979111470385"
"336","28.83579097672534","26.413447482987785","0.0","14.656812240714903","0.0","17.058058630570354"
"337","14.096559942209478","13.502441180479648","0.0","15.294529483594022","0.0","16.72804652043919"
"338","25.05675981902182","22.637093629776754","0.0","21.047670258070013","0.0","24.58756039315763"
"339","15.974492567039931","15.55978682515082","0.0","44.79099213060098","0.0","52.3322028471666"
"340","12.733220892535343","11.765489050017667","0.0","29.186693925945967","0.0","32.10434023116381"
"341","11.77243027325505","10.996356694563957","0.0","33.2939861512545","0.0","39.64392654575515"
"342","4.0176597300488845","3.938748018287968","0.0","11.608752689172674","0.0","12.29856850642356"
"343","33.443916651632904","29.906641366031213","0.0","52.5212813706244","0.0","63.92608331675696"
"344","33.16667685988864","28.451835016608754","0.0","39.75119067255851","0.0","42.356509522949125"
"345","26.225555885519363","23.85573969923762","0.0","65.46842826192363","0.0","75.56916152840992"
"346","13.100503102810753","12.645769206349668","0.0","86.36236882027677","0.0","94.6111853664563"
"347","35.551747106064845","31.27437103118693","0.0","44.629224640770424","0.0","47.60028213683563"
"348","19.278545372452715","17.54157787947511","0.0","34.97850547849275","0.0","38.67058542118943"
"349","12.415856929424598","11.578396867955238","0.0","7.968227614000401","0.0","8.869542782443014"
"350","10.863355061851044","9.930196724984267","0.0","6.849140424830143","0.0","7.564532676630714"
"351","36.324733755747026","31.870583417735716","0.0","15.500907422306174","0.0","18.00829638207754"
"352","18.786220995269844","18.297822231568222","0.0","25.635682047640536","0.0","27.606523334589454"
"353","19.792048652969438","11.553499614576808","7.2310016241246","11.038014894813301","0.0","11.891504805162601"
"354","32.49939257592471","6.879761816162899","24.51657916751818","10.483441308966668","0.0","11.430459617889635"
"355","27.06756046473905","15.863556391911466","8.859800092334195","9.471668587116374","0.0","10.604043787643722"
"356","12.48657189993417","9.761139071117444","2.8600366006371667","5.36709524153523","0.0","6.54322489299479"
"357","11.262442281203729","7.887155738104475","2.855816581704004","5.193710081427593","0.0","6.432412596799859"
"358","36.77105073791798","26.098730003152408","5.602111641188543","3.089937477240072","0.0","3.529077406642004"
"359","34.60429750524955","21.87664164298559","9.755888962488456","27.41889862751059","0.0","30.471593444700176"
"360","13.464151562020618","9.753086369235097","3.422803852143588","26.360539167590304","0.0","28.34899134509169"
"361","35.30333666084175","18.349075564664744","15.061750510341216","36.367222784563836","0.0","39.53721355967455"
"362","36.51975590613476","23.97090388369176","7.726238577684835","3.2398188637944507","0.0","3.4845548636163826"
"363","58.03857175180897","21.33866016740082","32.51821822403923","0.3513813178679803","0.0","0.3901943353140771"
"364","105.15691788715866","35.95632260951054","68.82858472083264","0.03681343811228688","0.0","0.028631071002834574"
"365","33.07766870499413","23.429790783247324","9.038451858299267","0.6086803130970218","0.0","0.7029082035569316"
"366","78.66184977045368","42.03505332405955","27.365497956758066","0.1509900925432488","0.0","0.15042885147845553"
"367","61.52941648867863","36.357071994447004","21.682802405701242","0.47545746487447627","0.0","0.5708326421881251"
"368","82.79771805726166","42.61855217016547","34.78982122645694","0.39340173482686325","0.0","0.4078052367108471"
"369","50.25905138095153","44.18790146659542","3.898542615286528","0.3681381403934001","0.0","0.44729848749230694"
"370","36.13762128824451","30.190138729455082","3.839340613689064","0.032329318720750067","0.0","0.016940467963134864"
"371","38.94016279558218","27.340476531813167","10.186306684440277","0.7762627537862716","0.0","0.8820879546545273"
